CME	Cutter	cutter	c	19	Disc050b	g	n	T
popular CW	Cutter	CUTTER	c	19	AltD008b	g	n	W
Micro Power	Cybertron Mission	cybertr	c	19	Disc004b	g	y	K
Superior 	Cyborg Warriors	cybload	c	19	Disc053b	g	n	Q
Micro User	Cybot!	CYBOT	c	19	DISC083a	z	n	_
PD	Cycles	CYCLES	c	19	DISC082a	g	n	B
Acorn Programs	Cycles#2	CYCLE-L	c	19	Disc136b	g	n	B
PD	Cycles#2	CYCLES	c	19	DISC081b	g	n	C
Beebug	Cylon	cylon	c	19	DISC071b	g	n	[
A&F 	Cylon Attack	caintro	c	19	Disc001a	g	y	I
Beebug	Cylon Attack	cylon	c	19	DISC071b	g	n	[
Tynesoft	Cylon Invasion	CYLOAD	c	19	AltD003a	g	n	J
Icon	Cylon Invasion	Space-1	c	19	DISC021b	g	n	_
Unknown	DAARK	DAARK	C	19	STH004	A	N	F
Ocean	Daley Thompson's Super-Tst	superte	c	19	Disc036a	g	n	O
CCS	Dallas	dallas	c	19	Disc058a	g	n	C
Self Pub.	Dam Buster	DAMBUST	C	19	Disc172b	G	N	^
U.S. Gold	Dam Busters	daminst	c	19	Disc025a	g	n	M
PCN	Dam Eaters	DAMEATE	c	19	Disc140b	g	n	D
panbooks ltd	Dambusters	DAM-INS	C	19	Disc176a	G	N	E
Alligata	Dambusters	dambust	c	19	Disc007b	g	n	G
Micro User	Damraider	DAMRDER	c	19	DISC105b	g	n	X
Micro User	Danger Dog	danger1	c	19	DISC070a	g	n	F
Logic Systems	Danger Mower	MOWER	c	19	AltD010b	g	n	P
Micro Power	Danger U.X.B	BMAN	c	19	AltD002a	g	n	X
Micro Power	Danger UXB	uxb	c	19	Disc004a	g	n	\
Visions	Dare Devil Denis	dddinst	c	19	Disc005b	g	n	L
Red Shift	Dare Devil Denis (Pre)	APOCINS	c	19	Disc119a	g	n	R
Visions	Dare Devil Denis (Pre)	DENIS	c	19	AltD009b	g	n	H
Self Pub.	Darkness Of Raven Wood#D	LOAD	c	19	Disc115a	a	n	Z
Self Pub.	Darkness Surrounds#E	LOADER	c	19	Disc127b	g	n	M
Unknown	Darkside	LOADER	c	19	Disc125b	g	n	S
Micro User	Darts	DARTS	c	19	DISC087b	g	n	A
Statasoft	Darts	darts	c	19	Disc057b	g	n	B
A&B	Darts	DINTRO	c	19	Disc120b	g	n	_
Superior 	Darts#2	darts	c	19	Disc026a	g	n	G
Blue Ribbon	Darts#2	DARTS	c	19	AltD009b	g	n	N
Your Comp.	Darts#2	darts1	c	19	DISC080b	g	n	[
MRM 	Darts#2	intro	c	19	Disc041b	g	n	T
HCW	Dauntless Dave	dave1	c	19	Disc058b	g	n	[
Alternative	Day At The Races	races	c	19	DISC073b	u	n	E
Alternative	Dead Or Alive	da	c	19	Disc035a	g	n	J
unknown	Death Duel#2#P	DEATH	C	19	Disc165a	G	N	Q
A&B	death in polglovia	poglov	C	19	STH006	A	N	O
Self Pub.	Death Race 2000	12	C	19	Disc147a	G	N	M
Self Pub.	Death Stars	DEATH	c	19	AltD006b	g	n	N
Cascade	Death Stars	pla	c	19	Disc059b	g	n	Y
popular CW	Death Wall	DEATH	c	19	Disc141a	g	n	F
Micro User	Death Watch	deathwa	c	19	Disc024a	g	n	O
R.H. 	Death XIV	DEATH_X	c	19	DISC105a	g	n	]
Self Pub.	Death Zone#D	DEATH	c	19	Disc114a	g	n	^
Peaksoft	DEATH'S HEAD HOLE	DEATH	C	0E	STH019	G	N	D
Interface Pub	Deathmaze	DEATH-L	c	19	Disc139b	g	n	P
Superior 	Deathstar	DEATHST	c	19	AltD007a	g	n	E
Superior 	Deathstar	deathst	c	19	Disc014a	g	y	Z
What Micro	December 24th	DEC-INS	c	19	Disc141b	g	n	D
Acorn User	Defence Com	DEFENCE	c	19	DISC102b	g	n	W
Self Pub.	Defender	11	C	19	Disc151b	G	N	B
Acorn Computing	Defender	DEFEND	c	19	DISC105b	g	n	H
Acornsoft	Defender	DEFENDR	c	19	AltD001a	g	n	X
Acornsoft	Defender	planet	c	19	Disc001a	g	y	P
Alligata	Defender#E	DEFEND	c	19	AltD005b	g	n	V
Alligata	Defender#E	guardia	c	19	Disc014a	g	n	D
Electron User	Deflector#E	DEFINST	C	19	Disc179a	G	N	B
C&VG	Defuse	defuse	c	19	Disc059a	g	n	_
Visions	Demolator	deminst	c	19	Disc005a	g	n	]
R.H. 	Demolish	DEMOLIS	c	19	DISC104b	g	n	T
Practical Comp.	Demolition	DEMOLIS	c	19	Disc141b	g	n	F
Micro Power	Demon Decorator	decorat	c	19	Disc001b	g	n	Q
Melbourne House	Denis Through Drinking Glass	DENIS	c	19	DISC095b	g	n	L
Acorn Programs	Dennis In The Mines	dennis	c	19	Disc048b	g	n	V
Acorn Programs	Dennis On The Farm	farm	c	19	Disc051a	g	n	U
Granada	Derby Day	DERBY-I	c	19	Disc134a	s	n	K
Newnes 	Derby Day	DERBY-I	c	19	Disc135b	s	n	T
Self Pub.	Derek & Pooclear Waste	Loader	C	19	Disc156a	G	N	X
Audiogenic	Despatch Rider	bbcload	c	19	Disc030a	g	n	O
Thor	Desperate Dan's Dungeon	dan1	c	19	Disc021a	g	n	C
Input Mag	Desperate Decorator	DECORAT	c	19	Disc121b	g	n	N
HCW	Destron	destro1	c	19	Disc055a	g	n	_
ASP	Detective#E	DETECT	C	19	Disc173a	G	N	\
A&B	Detonator Dan	BOMBRUN	c	19	AltD004a	g	n	H
Your Comp.	Detonator Dan	BOMBSQD	c	19	AltD005b	g	n	M
Beebug	Detonator Dan	ddan	c	19	Disc038a	g	n	L
Database	Devil's Causeway	devil	c	19	Disc064a	g	n	F
Micro Power	Devil's Domain	domain	c	19	Disc016a	g	n	O
8 Bit 	Devils Island	DEVIL	c	19	Disc116a	a	n	^
A&B	diamond	diamond	C	15	STH006	A	N	X
MRM 	Diamond Mine	intro	c	19	Disc012b	g	n	O
Blue Ribbon	Diamond Mine (Re-Issue)	INTRO	c	19	AltD004a	g	n	L
Blue Ribbon	Diamond Mine 2	mine	c	19	DISC021b	g	n	H
Alligata	Diamond Pete#E	diamond	c	19	Disc035a	g	n	D
Micro User	Diamond Quest	diamond	c	19	Disc062b	g	n	B
popular CW	Diamond Strikes Back	Diam-i	C	19	Disc151a	G	N	E
Electron Computing	Diamond Trial?#E	DIAMOND	c	19	Disc114b	g	n	W
Swift	Diamonds	dimond	c	19	Disc040b	g	n	C
Unknown	Diamonds#2 	diamond	C	19	Disc155a	G	N	F
Electron User	Diamonds#E	DIAMOND	C	19	Disc180b	G	N	F
IJK	dice	fgdice	C	19	STH025	G	N	K
Self Pub.	Dice Game	dicerul	C	19	Disc149b	G	N	D
Self Pub.	Dice Poker	DICE	c	19	Disc140a	s	n	F
Self Pub.	Dice!	DICE!	C	19	Disc172a	G	N	H
Self Pub.	Dicer!#2	HOWZ-I	c	19	DISC110b	s	n	V
Micro User	Dickie Brickie	game1	c	19	Disc056a	g	n	H
Dk'Tronics	Dictator	dictato	c	19	DISC072b	a	n	B
HCW	Difendor	difend1	c	19	Disc056b	g	n	_
Electron User	Digga#E	DIGGA	c	19	DISC108b	g	n	A
Beebug	Digger	digger	c	19	Disc058b	g	n	Y
Visions	Digger	diginst	c	19	Disc006b	g	n	]
Self Pub.	Dilph	catatak	C	19	Disc154b	G	N	E
Doctor Soft	Dingbat	dingbat	c	19	Disc041b	g	n	_
Micro User	Dino Saurus Races	dino	c	19	Disc027a	g	n	N
PD	Dinosaur Adventure	DINOADV	c	19	DISC099b	a	n	F
Beebug	Dive-Bomber	DIVE	c	19	DISC082a	g	n	C
Qual-Soft	Division One'85'	DIV1	c	19	Disc112b	s	n	K
Self Pub.	Dizzy Dots	dizzyd	C	0E	Disc154a	G	N	]
Unknown	Dodge	13	C	19	Disc150a	G	N	[
self Pub.	Dodge	DODGE	C	19	Disc162a	G	N	J
C&VG	Dodge City	DODGECI	c	19	Disc144b	g	n	C
Micro User	Dodge Dad	DODGE_D	c	19	Disc141b	g	n	I
Microgame	Dodge'Em	dodgem	c	19	Disc038b	g	n	D
Electron User	Dodge#E	DODGE	C	19	Disc165b	G	N	B
Games Computing	Dodgem	DODGEM	c	19	Disc128b	g	n	I
BBC Soft	Dodgems	DODGEMS	c	19	AltD012b	g	n	E
C&VG	Dodgems	dodgems	c	19	Disc064b	g	n	E
Unknown	Dodgems	DODGEMS	c	19	Disc113b	g	n	N
C&VG	Dodgems	DODGEMS	c	19	Disc117b	g	n	Q
Acornsoft	Dodgems	index	c	19	Disc019b	g	n	J
Melbourne House	DODGY GEEZERS	DODGY-G	C	19	STH017	G	N	U
Bug-Byte	Dog Fight#2	dfight	c	19	DISC079b	g	y	S
Micro Power	Dogfight	bandits	c	19	Disc012b	g	n	S
Opus	Dogfight#2	dgintro	c	19	Disc002a	g	n	H
personal CW	Dogfight#2	DOG-L	c	19	DISC084a	g	n	J
Micro Power	Dogfight#2	DOGFIGH	c	19	AltD002a	g	n	O
Electron User	Dollar Dash#E	DOLLINS	C	19	Disc175b	G	N	F
Self Pub.	Domino	domino	C	0e	Disc153a	G	N	A
Micro User	Dominoes	DOMINO	c	19	Disc128b	s	n	B
Beebug	Dominoes	DOMINO	C	0e	Disc161b	G	N	L
Self Pub.	Dominoes	DOMINO	c	19	Disc141a	s	n	L
Blue Ribbon	Dominoes	doms	c	19	Disc040a	s	n	N
Garland Comp.	Dominoes	intro	c	19	DISC073b	s	n	[
CDS	Dominoes	MENU	C	19	STH024	s	N	I
Atari	Donkey Kong Jnr	dkjr	c	19	Disc015a	g	y	Q
A&B	Doodlebug	doodleb	c	19	DISC075a	g	n	]
Micro User	Doomrun	DOOM-L	c	19	Disc112a	g	n	]
Unknown	Dots And Boxes#E	boxes	C	0e	Disc152b	G	N	O
C&VG	Dotty	DOTTY	c	19	DISC109b	g	n	O
Doctor Soft	DOUBLE PHANTOM	phanld	C	19	STH012	G	N	L
Self Pub.	Double Your Money#E	double	C	19	Disc154a	G	N	Z
Beebug	Down Fall	DOWN	c	19	AltD011b	g	n	M
Self Pub.	Downfall	FALL-IN	c	19	Disc142b	g	n	J
Model B Comp	Downhill Racer	downhil	c	19	Disc028b	g	n	L
Self Pub.	Downhill Skier	SKIER	c	19	Disc114a	g	n	D
Unknown	Downhill Skiing	14	C	19	Disc147b	G	N	N
ELBUG	Downhill Skiing#E	SKIER	c	19	Disc123b	g	n	X
Self Pub.	Dr Who	drwho	C	19	Disc152a	G	N	X
Micro Power	Dr Who & Mines Of Terror	who	c	19	Disc027a	g	n	M
BBC Soft	Dr Who: First Adventure	intro	c	19	Disc055a	g	n	[
Beebug	Dracula	dracula	c	19	Disc054b	g	n	J
Self Pub.	Dracula	DRACULA	C	19	STH009	A	N	P
KCS	Dracula Island	K	c	19	DISC096a	g	n	E
Self Pub.	Dracula's Castle	DRACULA	c	19	DISC099a	a	n	T
Bug-Byte	Dragon Quest pt1	DRAGON	c	19	DISC091b	g	n	Q
Salamander	Dragon Rider	dr-ins	c	19	DISC076b	g	n	Y
Fast Access	Dragon Slayer	DRAGON	c	19	Disc121b	a	n	\
Incentive	Dragon's Tooth	DRAGON	c	19	DISC093b	g	n	E
Self Pub.	Dragster	DRAGSTR	c	19	Disc115b	s	n	A
Icon	Drain Mania	drain	c	19	Disc015b	g	n	\
Beebug	Drainstorm	drnstrm	c	19	Disc061b	g	n	_
Acornsoft	Draughts	draught	c	19	sth027	s	n	\
Logic Systems	Draughts	draught	c	19	Disc063b	s	n	E
ASP	Draughts	DRAUGHT	c	19	Disc143b	s	n	F
Computer Concepts	Draughts	draught	c	19	Disc050b	s	n	N
Micro Power	Draughts	DRAUGHT	c	19	Disc112b	s	n	N
Superior 	Draughts	draught	c	19	Disc061b	s	n	S
Self Pub.	Draughts	draught	C	19	Disc154b	G	N	W
Acornsoft	Draughts	reversi	c	19	Disc054b	s	n	Q
Micro User	Draughts#2	DRAUGHT	c	19	DISC087b	s	n	^
self Pub.	Draw Poker	POKER	C	19	Disc168b	G	N	I
Electron User	Draw-Poker	DRAW-L	c	19	Disc128a	s	n	N
Laserbug	Drive#j	DRIVE	c	19	Disc132a	g	n	V
Acorn Programs	Driver	DRIVE-L	c	19	Disc124b	g	n	B
Self Pub.	Driving Test!	DRIVE	C	19	Disc173a	G	N	I
Acornsoft	Drogna#2	drogna	c	19	Disc011a	g	n	C
Micro User	Drop In#2	FALL	c	19	DISC108b	s	n	R
Personal Cw	Drop-Out#2	DROPINS	C	19	Disc159a	G	N	C
Fontana Pub	Dropout	DROPOUT	c	19	Disc134a	g	n	U
Holl-Soft	Druid's Circle#E	INTRO	c	19	DISC097a	a	n	G
Self Pub.	Drunken Dan	dan	c	19	Disc018a	g	n	D
HCW	Duck Shoot	ducksh1	c	19	DISC070a	g	n	C
Century	Duck Shoot	DUCKSHO	c	19	Disc137a	g	n	C
Firebird	Duck Shoot 	DUCK1	c	19	AltD009a	g	n	O
Input Mag	Duck Shoot#j	DUCK	c	19	Disc129a	g	n	P
Micro User	Duck!	duck!	c	19	Disc058a	g	n	_
Firebird	Duck!	duck1	c	19	Disc026b	g	n	_
Firebird	Duck!	DUCK1	c	19	AltD009a	g	n	O
Unknown	Duel#2	duel	C	19	Disc156a	G	N	]
Micro User	Duel#2	DUEL	c	19	Disc119a	g	n	C
Electron User	Duel#2#E	DUEL	c	19	DISC087b	g	n	W
Micro User	Dugdig	dug-l	c	19	DISC070b	g	n	J
Micro User	Dune Hunter	dunerai	c	19	Disc032a	g	n	X
Micro Power	Dune Rider	D-RIDE	c	19	AltD007a	g	n	I
Micro Power	Dune Rider	Dune-ri	c	19	Disc008a	g	n	\
A&B	dunefighters#2	dunefig	c	19	DISC075b	g	n	E
A&B	Dunefighters#2	dunefig	c	19	DISC075b	g	n	E
Level 9	Dungeon	GAME	c	19	DISC097b	a	n	V
Fast Access	Dungeon	loader	c	19	Disc060a	g	n	P
Duckworth	Dungeon Level 99#E#D	dungins	C	19	Disc151b	G	N	I
Superior 	Dungeon Of Drax	barbari	c	19	Disc055b	g	n	_
Computer Gamer	Dungeon Quest	dungeon	c	19	Disc068a	g	n	W
Electron User	Dungeon Quest#E	DUNGEQ1	c	19	DISC088a	g	n	G
Bug-Byte	Dunjunz	dunjunz	c	19	Disc060a	g	y	_
Self Pub.	Dynamic Maze	DYINST	C	19	Disc175b	G	N	H
Cascade	Dynamite	dyn	c	19	DISC075b	g	n	F
4th Dimension	E-Type	E_inst	c	19	Disc050a	g	n	_
Salamander	Eagle	eagle	c	19	Disc025a	g	n	B
Alligata	Eagle Empire	EAG	c	19	AltD008a	g	n	H
Alligata	Eagle Empire	empire	c	19	Disc007b	g	y	[
Invasion	Eagle's Wing	Eagle-w	c	19	Disc013b	g	n	N
A&B	Earth Battle	earthba	c	19	DISC078a	g	n	W
Electron User	Easter Egg Chase	EASTER	c	19	DISC110b	s	n	I
Micro User	Easter Maze	easter	c	19	DISC081a	g	n	Y
Drag 'n' Drop 	Eastor	EASTOR1	c	19	Disc145a	g	n	P
Beebug	Ebony Castle	Ebony-l	c	19	Disc059b	g	n	E
Martech	Eddie Kidd Jmp Challenge	eddie	c	19	Disc009a	g	n	O
A&B	edit puzzles	puzgen	C	19	STH007	A	N	R
A&B	edit text file	textgen	C	19	STH007	A	N	Q
Beebug	Egg Head	egghead	c	19	DISC073b	g	n	B
Electron User	Egg Mania#E	EGGS-L	c	19	DISC085b	g	n	B
popular CW	Eggdash	Egg-ins	C	19	Disc149b	G	N	U
Cronosoft	Egghead In Space	TITLE	c	19	DISC103b	g	n	Z
C&VG	Eggs	eggs	c	19	Disc058a	g	n	B
Unknown	Eggsasperation	instruc	C	19	Disc154b	G	N	_
Self Pub.	Eggsman	Egg-in	C	19	Disc148b	G	N	B
Duckworth	EGYPTIAN ADVENTURE	instrun	r	19	STH013	A	N	L
Micro Power	Eldorado Gold	Eldor-l	c	19	Disc042b	a	n	U
Softspot	Electro Freddy	EF0	c	19	AltD001b	g	n	L
Alligata	Electro Freddy	uncle	c	19	Disc003b	g	n	_
self Pub.	Electrobots	ELECTRO	C	19	Disc158b	G	N	[
self Pub.	Electrobots Going Underground	ELECINS	C	19	Disc166a	G	N	K
Micro Power	Electron Invaders#E	invader	c	19	Disc015a	g	n	J
Unknown	Electron Soccer#E	soccer	C	0e	Disc154b	G	N	D
self Pub.	Elementum	element	C	19	Disc157b	G	N	H
Beebug	Elevasion	elevas	c	19	DISC076b	g	n	Q
Beebug	Elevenses	ELEV-L	C	19	Disc178b	G	N	Q
KCS	Elf Sword	F1	c	19	DISC100b	g	n	S
Fontana Pub	Eliminate	ELIM-IN	c	19	Disc138b	g	n	K
Electron User	Eliminator#E	elimin	c	19	Disc050b	g	n	G
Acornsoft	Elite	elite	c	19	Disc021a	g	y	^
Acornsoft	Elite	ELT	c	19	AltD007b	g	n	D
Superior 	Elixir	elixir	c	19	Disc034a	g	y	^
Level 9	Emerald Isle	isle	c	19	Disc044b	g	n	H
Sigma Six	EMILY	EMILY	C	19	STH020	G	N	B
Audiogenic	Emlyn Hughes Arcade Quiz	hughes	c	19	DISC074b	s	n	S
Molimerx	Emperor	EMPINST	c	19	Disc119a	g	n	E
Shards 	Empire	EMP-L	c	19	Disc112b	g	n	\
Domark	Empire Strikes Back	empload	c	19	Disc036b	g	n	T
PCN	Energy Fields	EN-LOAD	c	19	Disc140a	g	n	H
Red Shift	English Civil War	ECW-INS	c	19	DISC109b	g	n	Z
Cervin Games	Enigma	ENIGMA	c	19	DISC086b	g	n	N
Chestnut	Enigma	TITLES	C	19	Disc181a	G	N	H
Dealer Deals Ltd.	Enigma!	ENIGMA	c	19	DISC109b	s	n	[
popular CW	Entrapment#2	entinst	C	19	Disc150a	G	N	B
C&VG	Entrapment#2	ENTRAPM	c	19	Disc119a	g	n	A
self Pub.	Entrapment#2	entrapm	C	19	Disc157b	G	N	O
Micro User	Entropy	entload	c	19	Disc065a	g	n	_
Microbyte	Er*Bert	erbert	c	19	Disc012b	g	n	_
Mosaic	ERIK THE VIKING	instruc	C	19	STH019	G	N	S
Micro Power	Esc moonbase Alpha	emba1	c	19	Disc003a	g	n	K
Self Pub.	Escape	ESCAPE	C	19	Disc174b	G	N	T
Model B Comp	Escape	ESCAPE	c	19	DISC087b	g	n	V
Alligata	Escape From Ebony Tower	EBONY	c	19	DISC094a	a	n	O
Robico	ESCAPE FROM ENTHAR 7	ENTHAR	C	19	STH022	A	N	K
8bit sw	Escape From Jail#D	JAIL-L	C	19	Disc169a	G	N	J
Hopesoft	Escape From Orion	orion	c	19	Disc004a	g	n	U
self Pub.	Escape From Planet Scargov#E	ESCAPE	C	19	Disc163b	G	N	G
Digital Fantasia	Escape From Pulsar 7	ESCAPE	c	19	DISC096a	a	n	H
Micro User	Escape The Goulogs	BALLOON	c	19	DISC088b	g	n	W
Micro User	Espionage	ESPION1	c	19	Disc130b	g	n	E
Model B Comp	Espionage	INTRO	c	19	Disc113b	s	n	^
Firebird	Estra A&B	estra	c	19	Disc023a	g	y	^
Electron user group	Eternity	ETE-INS	c	19	Disc125b	s	n	K
Century	Euler's Touring Knight	TOUR	c	19	Disc143a	s	n	Z
self Pub.	Europe	EURINST	C	19	Disc159a	G	N	]
Self Pub.	Europe	EUROPE	C	19	Disc172a	G	N	F
Micro Power	European Knowledge	euro	c	19	Disc033b	s	n	N
Hewson Consultants	Evening Star	Estar-l	c	19	Disc040b	g	n	R
Palace	Evil Dead	evil	c	19	Disc014b	g	n	R
IJK 	Evil Invaders	EVILIN	c	19	AltD011b	g	n	[
Projects	Ewgeebez	ewgeebz	c	19	Disc019a	g	n	C
unknown	Exchange	EXC	C	19	Disc163a	G	N	T
Superior 	Exile +RAM	exile	c	19	Disc040a	g	y	^
AMF-Soft	Exiz +RAM	exiz-l	c	19	Disc068b	g	n	F
PCN	Exocet	EXO-INS	c	19	Disc139a	g	n	[
Micro User	Explorer Eddie	eddie	c	19	Disc046a	g	n	B
Model B Comp	Explosion#2	EXPLD1	c	19	DISC082a	s	n	I
Bug-Byte	Exterminator	extermi	c	19	Disc027a	g	n	R
Softek	Eye Of Zolton	EYE-INS	c	19	DISC092a	g	n	T
Romsoft	Eye vs Eye#2	title	c	19	Disc038b	g	n	Z
Ocean	Eyes	EYES	c	19	DISC101a	g	n	_
Kansas	F FOR FREDDIE	FREDDIE	C	19	STH016	G	N	E
unknown	F For Freddie (Flight Sim)	FFFINST	C	19	Disc169a	G	N	E
A&B	F-111B	F-load	c	19	Disc057a	g	n	C
Players	F14 Tomcat	f14-tom	c	19	Disc050a	g	n	O
Micro User	Fair Play	fairply	c	19	DISC080a	g	n	_
Superior 	Fairground	fairgro	c	19	Disc008b	g	n	T
A&B	Falcon Pilot	F-load	c	19	Disc057a	g	n	C
PCG	Falklands Bombing Raid	FALKLA1	c	19	DISC083b	g	n	J
PCN	Fall Guy?#2	FALLGUY	c	19	Disc145a	g	n	S
ASP	Fall Of Rome	rominst	c	19	Disc051b	g	n	M
HCW	Fall Out	fall1	c	19	Disc069b	g	n	^
Hewson Consultants	Fantasia Diamond	FANTASI	c	19	DISC097b	a	n	N
Advent Intl	Fantastic Four pt1	FOUR	c	19	DISC095a	a	n	F
HCW	Farmer Jo	jo1	c	19	Disc052b	g	n	I
Firebird	Fat Man Sam	fatman	c	19	Disc018b	g	n	J
HCW	Father Christmas	christ1	c	19	DISC079a	z	n	B
Self Pub.	Father Christmas's Crackers	CRACKER	c	19	DISC102a	g	n	Q
Electron User	Fawkes Run#E	fawkes	c	19	Disc053b	g	n	F
Digital Fantasia	Feasibility Experiment	MA7	c	19	DISC098a	a	n	M
Micro Power	Felix & Fruit Monsters	Felix-l	c	19	Disc002a	g	n	S
Micro Power	Felix & The Evil Weevils	felix	c	19	Disc006a	g	n	V
Micro Power	Felix & The Fruit Monsters	FELIX	c	19	AltD008b	g	n	J
Unknown	Felix & The Weevils	FELIX	c	19	AltD001b	g	n	N
Micro Power	Felix In The Factory	Fact-l	c	19	Disc001a	g	n	L
Micro Power	Felix In The Factory 2	FACTORY	c	19	AltD008a	g	n	K
Your Comp.	Fernando The Flea	flea1	c	19	Disc068b	g	n	O
KCS	Ferryman Awaits	F1	c	19	DISC100b	g	n	S
Your Comp.	Field-Gun#2	FIELDIN	c	19	Disc136b	s	n	I
Practical Comp.	Fighter	FIGHT-I	c	19	Disc143a	g	n	_
Marlis 	Fighter Command	FCHELP	c	19	Disc122b	s	n	R
Gremlin	Fighter Patrol	patrol	c	19	DISC081a	g	n	Z
personal CW	Fighter Pilot	fighter	c	19	Disc065b	g	n	\
KCS	Fighter Pilot	k	c	19	Disc043b	g	n	M
Incentive	Final Mission	FLOADER	c	19	DISC098b	a	n	O
self Pub.	Find The Ace	FINDACE	C	19	Disc169b	G	N	F
Postern	Fire Hawks	Fire-ha	c	19	Disc019a	g	n	F
Holl-Soft	Fire Island#E	INTRO	c	19	DISC098b	a	n	_
Self Pub.	Fire Rescue	fire!	c	19	Disc067b	g	n	_
Self Pub.	Fire!	fire!	c	19	Disc067b	g	n	_
Acornsoft	Firebug	fire	c	19	Disc009a	g	n	_
DACC	Firechief	firechi	c	19	Disc027b	g	n	H
Salamander	Fireman	FIREMAN	c	19	Disc112b	g	n	L
Aardvark	FireTrack	firetra	c	19	Disc034a	g	y	Z
Acornsoft	FireTrack 	FTL	c	19	AltD006b	g	n	M
MP sw	Firien Wood	FIRIEN	c	19	DISC095b	g	n	S
Unknown	Firing Range	firing	C	19	Disc154b	G	N	C
The micro user	First Class Mail#E	POSTIE	C	19	Disc174b	G	N	M
Longman	First Moves Chess	chboot	c	19	Disc068a	s	n	J
Beebug	Fish	Fish-l	C	19	Disc147b	G	N	H
Games Computing	Fisherman Fred	FREDINS	c	19	Disc130a	g	n	N
Micro User	Fishing	FISHING	c	19	Disc144b	g	n	B
Alternative	Fishing (TD4)	FISHING	c	19	Disc112b	g	n	X
Alligata	Fistful Of Fun	r2	c	19	Disc009b	g	n	Q
Techsoft	Five	thefive	c	19	Disc052b	g	n	_
Micro User	Five Alive	5alive1	c	19	Disc064a	g	n	_
Beebug	Five Dice	DICE	c	19	Disc122b	s	n	H
W-Games	FIVE DOCTORS	5doctor	C	11	STH022	A	N	C
Self Pub.	Five In A Row?#2	FR1.1	c	19	Disc114b	s	n	L
Kansas	FIVE SPHERES	SPHERES	C	19	STH016	S	N	D
IJK 	Five-A-Side Football#2	FTBALL	c	19	AltD001b	g	n	R
IJK 	Five-A-Side Socca#2	socca	c	19	Disc002a	s	n	W
Micro User	Fives	FIVES	c	19	DISC109a	s	n	U
Acorn Computing	Fives & Threes	5&3S	c	19	Disc127b	s	n	P
A&B	Flagged	FLAGINS	C	19	Disc177a	G	N	D
A&B	Flagger	FLAGINS	C	19	Disc177a	G	N	D
IJK 	Flags	flags	c	19	Disc061b	s	n	C
self Pub.	Flags#j	FLAGS	C	19	Disc168b	G	N	D
personal CW	Flappa Catcha	flappa	c	19	Disc054b	g	n	F
Self Pub.	Flappy Bird	FLAPINS	C	19	Disc181b	G	N	R
Acornsoft	Flash	Flash-l	c	19	Disc047a	s	n	V
unknown	Flat Out	FLAT	C	19	Disc162b	G	N	J
Micro User	Flex 	flex	c	19	Disc020a	g	n	_
Jeff Tullin	FLIGHT OF UNICORN	Unicorn	C	19	STH009	A	N	N
Input Mag	Flight Sim	FLIGHT	c	19	Disc124b	s	n	E
Acornsoft	Flight Simulation	FLIGHT1	c	19	Disc116b	g	n	O
personal CW	Flighting	Fli-ins	C	19	Disc155a	G	N	X
Potter Progs	Flint Strikes Back	LOADER	c	19	DISC095b	g	n	G
Micrograf	Flint's Gold	INTRO	c	19	DISC095a	a	n	[
unknown	Flip	FLIP	C	0e	Disc167b	G	N	A
ELBUG	Flip-Flap#E	FLIP	C	19	Disc161b	G	N	B
Icon	Flip!	cartoon	c	19	Disc013b	g	n	U
Audiogenic	Flip!	FLIP!	c	19	AltD003b	g	n	B
Microdeal	Flipper	flipper	c	19	Disc050b	g	n	F
Beebug	Flitty Flea	flitty	c	19	DISC072a	g	n	Q
Retro 	Flood It	FLOODIN	c	19	DISC109b	s	n	M
Micro User	Fly	HEADER	c	19	DISC081b	g	n	B
The micro user	Flying Fingers	fly-in	C	19	Disc157b	G	N	D
PCN	Flying Geese	FLY-INS	c	19	Disc134a	g	n	Q
PD	Flying Sorcerer	FLYING	c	19	DISC086a	g	n	[
CDS	Football Director	LOADER	c	19	DISC089b	s	n	S
Beebug	Football Krazy	footer	c	19	DISC072b	g	n	Z
Addictive Games	Football Manager	loader	c	19	Disc009a	s	y	M
Your Comp.	Football Supremo?#D	FOOTBAL	c	19	Disc144b	s	n	U
ILMN	Football#2	CLASSIC	R	19	STH025	G	N	I
Gremlin	Footballer Of The Year	basic	c	19	DISC080b	s	n	_
Beebug	Footer	footer	c	19	DISC072b	g	n	Z
Micro Power	Footer#2	footer	c	19	Disc063a	s	n	C
Voyager	Forbidden Fruit	ffruit1	c	19	Disc015a	g	n	H
Cascade	Force Field	FOR	c	19	AltD004b	g	n	V
Micro User	Forest Run	FOREST	c	19	Disc141a	g	n	C
A&B	Formula 1	formula	c	19	Disc062b	g	n	_
A&B	Formula One	formula	c	19	DISC063b	g	n	H
Pace	Fortress	FORTRES	c	19	AltD006b	g	n	S
Pace	Fortress	fortres	c	19	Disc005b	g	n	X
ILMN	four bat blip	CLASSIC	R	19	STH025	G	N	I
C&VG	Four Colours	FOURCOL	c	19	Disc126a	s	n	Z
personal CW	Four In A Line#2	4line	c	19	Disc059a	s	n	H
Beebug	Four In A Row	4inarow	c	19	Disc068b	s	n	X
popular CW	Four In A Row	CONINST	C	19	Disc166a	G	N	F
Your Comp.	Four In A Row	FOURROW	c	19	Disc123b	s	n	_
