Tynesoft	ALPHATRON	ALPLOAD	C	19	TY1-r1-0	G	N	U
Riverdale	AMERICAN SUDS	CHOOSE	C	19	R1-r1-1	G	N	J
selfpub	AMIDAR	AMIDAR	C	19	VA1-r1-0	G	N	^
A&B	AMNESIA & XANADU	!START	C	19	AB2-r1-1	G	N	D
Atlantis	ANARCHY ZONE	A-ZONE	C	19	AT1-r1-0	G	N	U
Computer Concepts	ANDROID ATTACK	ADROID1	C	19	C1-r1-1	G	N	M
Lee	ANNABEL GRAY	ANNLOAD	C	19	L1-r1-0	G	N	K
Command	APOCALYPSE	LOADER	C	19	C2-r2-0	G	N	X
Software Invasion	APOLLO	APOL	C	19	SI1-r1-1	G	N	[
Clemoes	APRIL SHOWERS	APRIL1	R	19	C1-r1-1	G	N	I
UNKNOWN	AQUA ATTACK	AQUA	C	19	VA1-r1-0	G	N	[
Acornsoft	ARCADE ACTION	ARCADEA	C	19	AC2-r1-0	G	N	]
4th Dimension	ARCADE SOCCER	BOOT	C	19	4D1-r1-0	S	N	A
UNKNOWN	ARCADIA	ARCADA1	C	9	VA1-r1-0	G	N	Z
Acornsoft	ARCADIANS	ARCADIA	C	19	AC1-r1a-0	G	Y	B
Microdeal	ARENA 3000	ARENA	C	19	M1-r1-1	G	Y	G
Imagine	ARKANOID	ARK	C	19	IM1-r1-1	G	N	C
Computer Concepts	ASTEROID BELT	ASTBELT	R	19	C1-r1-1	G	N	N
Micro Power	ASTEROID STORM	STORM	R	19	MI2-r1-0	G	N	R
Atarisoft	ASTEROIDS DELUXE	ASTROID	C	19	A3-r1-1	G	N	A
Hi-Tech	ASTRO BLASTER	BLAST	C	19	H1-r1-1	G	N	N
Micro Power	ASTRO NAVIGATOR	NAVIG	C	19	MI2-r1-0	G	N	Q
Blue Ribbon	ASTRO PLUMBER	ASTRO_P	R	19	BR1-r1-0	G	N	E
Ultimate	ATIC ATAC	ATICAC1	R	19	U1-r1-0	G	Y	S
IJK	ATLANTIS	ATLNTIS	C	19	IJ1-r1-0	G	N	]
Alternative	ATOM SMASHER	ATOMSMA	C	19	AL1-r1-1	G	N	D
Optima	ATOMIC PROTECTOR	ATOM	C	19	NO1-r1-0	G	N	E
Tynesoft	AUF WIEDERSEHEN PET	A	C	19	TY1-r1-0	Z	N	T
Acornsoft	AVIATOR	LOADER	C	19	AC2-r1-0	G	N	U
Acornsoft	AVIATOR COLOUR	AV	C	19	AC2-r1-0	G	N	S
CSL	AWARI	AWARI	C	19	C2-r2-1	S	N	F
Understanding	AWARI	AWARI	C	19	U1-r1-1	S	N	A
Elk Adventure Club	AXE OF KOLT	KCHOOSE	C	19	E2-r1-0	Z	N	Q
Superior	BALLISTIX	BALLS	C	19	SU6-r1-1	G	N	[
Blue Ribbon	BALLOON BUSTER	BLOADER	C	11	BR2-r1-0	G	N	X
Yes Marketing	BALLS!	BALLS!	R	19	WZ1-r1-1	G	N	B
Blue Ribbon	BANANA MAN	B1	C	19	BR1-r1-0	G	N	X
MRM	BANANAMAN	BANANA	C	19	MR1-r1-0	G	N	[
Acornsoft	BANDIT	BANDIT	C	19	AC1-r1a-0	G	N	C
Oak	BANDITS	BANDITS	C	19	NO1-r1-0	G	N	\
Micro Power	BANDITS AT 3 O'CLOCK	BANDITS	C	19	MI1-r1-0	G	Y	^
Robico	BANJAX	BANJAX	C	19	RB1-r1-0	G	N	X
Blue Ribbon	BAR BILLIARDS	BAR	C	19	BR2-r1-0	G	N	R
Superior	BARBARIAN	BARB	C	19	SU9-r1-0	G	N	I
Superior	BARBARIAN 2	BARB	C	19	SU11-r1-0	G	N	S
Superior	BARON	BARONLD	C	19	SU2-r1a-1	G	N	]
Micro Power	BARRAGE	BARR-L	C	19	MI2-r1-0	G	N	C
Cases	BATTLE 1917	BATTLE	C	19	C1-r1-0	G	N	U
Betasoft	BATTLE OF BRITAIN	BRITAIN	C	19	B1-r1-0	G	N	K
ISP	BATTLE PLANET	BATTLE	C	19	I1-r1-1	G	N	B
BBC Soft	BATTLEFIELDS	CHOOSE	C	19	BB1-r1-0	G	N	W
Superior	BATTLETANK	BATTLET	C	19	SU1-r1-1	G	N	R
Lothlorien	BATTLEZONE 2000	BATTLE	C	19	L2-r1-0	G	N	^
Imagine	BC BILL	BILL	C	19	IM1-r1-1	G	N	[
US Gold	BEACH HEAD	BEACH0	C	19	US1-r1-0	G	N	W
Optima	BED BUGS	BEDBUGS	C	19	NO1-r1-1	G	N	P
IJK	BEEB BEEP	BEEBBLO	C	19	IJ1-r1-0	G	N	A
Bug-Byte	BEEBGAMMON	BACKGAM	C	19	BU2-r1-0	S	N	V
IJK	BEEBMUNCH	BEEBLOA	C	19	IJ1-r1-0	G	N	[
Robico	BEELINE	BEE	C	19	RB1-r1-1	G	N	C
Tynesoft	BEVERLY HILLS COP	BCLOAD	C	19	TY3-r1-1	G	N	S
Firebird	BIRD STRIKE	BIRD	C	19	FB1-r1-0	G	N	B
CDS	BIRDIE BARRAGE	BIRDIE	C	19	CD1-r1-0	G	N	\
Computasolve	BIRDIE BARRAGE	BIRDIE	C	19	C1-r1-1	G	N	G
Romik	BIRDS OF PREY	BIRDS	C	19	R1-r1-1	G	N	F
BBC Soft	BISMARCK	LOADER	C	19	BB1-r1-0	G	N	C
Acornsoft	BLACK BOX	BLCKBOX	C	19	AC2-r1-0	G	N	Q
BBC Soft	BLACK QUEEN BRIDGE	BQUEEN	C	19	BB2-r1-0	S	N	S
IJK	BLACKJACK	BLACK	C	19	IJ1-r1-0	S	N	Y
Software Invasion	BLACKJACK	BLACKJ	C	19	SI1-r1-1	S	N	X
Alligata	BLAGGER	BLAGGER	C	19	AG1-r1-0	G	Y	[
Audiogenic	BLAST!	BLAST!	C	19	AU2-r1-1	G	N	N
Software Invasion	BLITZKRIEG	BLITZ	C	19	SI1-r1-0	G	N	S
Software Invasion	BLITZKRIEG-MONO	BLITZK	C	19	SI1-r1-1	G	N	W
Betasoft	BLOCKADE	BLOCKDE	C	19	B1-r1-0	G	N	]
Micro Power	BLOCKBUSTER	BLOCK1	C	19	MI2-r1-0	S	N	O
Domark	BLOCKBUSTERS	LOADER	C	19	DO2-r1-1	S	N	R
Macsen	BLOCKBUSTERS	BLOCKBU	C	19	MC1-r1-0	S	N	Z
Thor	BLOCKER	BLOCKER	C	19	T1-r1-0	G	N	R
selfpub	BLOCKMAN	BMAN	C	19	VA1-r1-0	G	N	X
Robico	BLOOD OF THE MUTINEERS	DLOADER	C	19	RB1-r1-0	G	N	Q
MP	BLUE DRAGON	DRAGON	C	19	M3-r1-1	G	N	U
Superior	BMX ON THE MOON	BMXMOON	R	19	SU1-r1-0	G	N	I
DACC	BOBBY CHARLTON SOCCER	SOCCER	C	19	D1-r1-1	S	N	I
Bill Trevelyan	BODY IN THE BUNKER	INTRO	C	19	AD2-r1-0	G	N	I
Addictive	BOFFIN	BOFFIN	R	19	A1-r1-0	G	Y	S
Addictive	BOFFIN 2	BOFIN21	R	19	A1-r1-0	G	Y	Q
Salamander	BOMBER	BOMBER	C	19	S3-r1-1	G	N	X
Optyx	BOMBER BARON	BARON	C	19	NO1-r1-1	G	N	F
Superior	BONECRUNCHER	BONE	R	19	SU5-r1a-1	G	N	_
Salamander	BOOT HILL	BOOTLOA	C	19	S3-r1-1	G	N	B
Silversoft	BORED OF THE RINGS 1	BORED1	C	19	S1-r1-1	A	N	D
Silversoft	BORED OF THE RINGS 2	BORED2	C	19	S1-r1-1	A	N	E
Silversoft	BORED OF THE RINGS 3	BORED3	C	19	S1-r1-1	A	N	F
Silversoft	BORED OF THE RINGS 4 	SCEPTIC	C	19	S1-r1-1	A	N	A
Superior	BORIS IN THE UNDERWORLD	LOADER	R	19	SU11-r1-1	G	N	[
Tynesoft	BOUDLERDASH	BOULDER	C	19	TY2-r1-0	G	N	S
UNKNOWN	BOULDERCRASH	BOULDER	C	19	VA1-r1-0	G	N	V
Acornsoft	BOUNCER	BOUNCER	R	19	AC2-r1-0	G	N	N
Oak	BOUNCING BILL	BILL	C	19	NO1-r1-0	G	N	V
US Gold	BOUNTY BOB STRIKES BACK	BOUNTY	C	11	US1-r1-0	G	N	U
BP Soft	BOZO AND BEEBO	B&B	C	19	B1-r1-0	G	N	I
Minic	BRAIN AEROBICS	LOADER	C	19	M3-r1-0	G	N	G
Dynabyte	BRAIN TEASERS	BRAIN	C	19	D2-r1-1	G	N	P
Alternative	BREAKFREE	BREAKFR	C	11	AL1-r1-1	G	N	O
IJK	BREAKOUT	BREAKOU	C	19	IJ1-r1-0	G	N	T
Audiogenic	BREAKTHROUGH	BREAKTH	C	19	AU2-r1-0	G	N	S
CDS	BRIAN CLOUGH'S FBALL FORTUNES	CLOUGH	C	19	CD1-r1-1	S	N	T
Martech	BRIAN JACKS SUPER* CHALLENGE	BJACKS1	R	19	MA1-r1-0	S	N	Q
Minic	BRIDGE MENTOR	FRONT	C	19	M3-r1-0	S	N	P
Software For All	BRIK EM IN	BRIKMIN	C	19	S1-r1-0	G	N	M
US Gold	BRUCE LEE	BRUCE	C	19	US1-r1-0	G	N	N
Firebird	BUBBLE BOBBLE	BUBBLE1	C	19	FB1-r1-1	G	N	F
Tynesoft	BUFFALO BILL'S RODEO GAMES	RODEO	C	19	TY6-r1-0	G	N	B
Alligata	BUG BLASTER	BUGBLAS	C	19	AG1-r1-0	G	Y	Q
Virgin	BUG BOMB	BUGBOMB	C	19	V1-r1-0	G	N	\
Icon	BUG EYES	BUGEYE	R	19	IC1-r1-0	G	N	\
Audiogenic	BUG EYES 2	BUGII	C	19	AU1-r1-0	G	N	F
Macsen	BULLSEYE	BULLY	C	19	MC1-r1-1	G	N	E
Micro Power	BUMBLE BEE	BUMBLE	C	19	MI1-r1-0	G	Y	Y
Squirrelsoft	BUN FUN	BUNFUN	C	19	S1-r1-1	G	N	_
UNKNOWN	BUNGLE BROTHERS	BUNGLE	C	19	AD1-r1-0	G	N	[
Alternative	BUNNY BLITZ	BUNNY	C	19	AL1-r1-1	G	N	H
Superior	BY FAIR MEANS OR FOUL	BOOT	R	19	SU12-r1-0	G	N	N
Mirrorsoft	CAESAR THE CAT	CAESAR	C	19	MS1-r1-1	G	N	S
Superior	CAMELOT	MENU	C	19	SU2-r1a-1	G	N	L
IJK	CANDYFLOSS	CANDYFL	C	19	IJ1-r1-0	G	N	S
BBC Soft	CANYON	CANYON	C	19	BB1-r1-1	G	Y	K
Acornsoft	CAROUSEL	CAROUSE	R	19	AC1-r1a-0	G	Y	F
Duckworth	CASTLE ADVENTURE	CASLOAD	C	19	D2-r1-0	A	N	B
Blue Ribbon	CASTLE ASSAULT	INTRO	C	60	BR1-r1-0	G	N	V
MRM	CASTLE ASSAULT	CASTLE	C	19	MR1-r1-0	G	N	X
CDS	CASTLE BLACKSTAR	BLACK	C	19	CD1-r1-0	G	N	T
Epic	CASTLE FRANKENSTEIN	FRANK	C	19	E1-r1-0	G	N	Q
MRM	CASTLE OF GEMS	COFGEMS	C	19	MR1-r1-1	G	N	Q
Acorn User	CASTLE OF NIGHTMARES	NIGHTML	C	19	ACUGD-r1-1	G	N	A
Acornsoft	CASTLE OF RIDDLES	CASTLDR	R	19	AC3-r1-1	G	N	Q
Alternative	CASTLE OF SANDS	CASTLE	C	19	AL1-r1-1	G	N	F
Samurai	CASTLE OF THE SKULL LORD	SKULL1	C	19	S1-r1-1	G	N	P
Micro Power	CASTLE QUEST	CASTLEQ	C	19	MI3-r1-1	G	Y	F
Gemini	CATERPILLAR	CATERP	C	19	G1-r1-0	G	N	[
IJK	CATERPILLAR	CATERPI	C	19	IJ1-r1-0	G	N	R
Icon	CAVEMAN CAPERS	CAPERS1	R	19	IC1-r1-0	G	N	X
Alternative	CAVERN CAPERS	CAVERN	C	19	AL1-r1-1	G	N	A
Players	CAVEY	CAVEY	C	19	PQ2-r1-1	G	N	]
ASP	CELLS & SERPENTS	CELLS	C	19	A2-r1-1	G	N	W
selfpub	CENTIPEDE	CENTIPE	C	19	VA1-r1-0	G	N	S
Superior	CENTIPEDE	CENTIPD	C	19	SU11-r1-1	G	N	Z
Mastertronic	CHALLENGER	CHALLEN	C	19	M2-r1-0	G	N	]
Peaksoft	CHAMPIONS	CHAMPS	C	19	PQ1-r1-0	G	N	E
Delta 4	CHARK	CHARK	C	19	D2-r1-0	G	N	M
Virgin	CHECK OUT	CHECK1	C	19	V1-r1-0	G	N	[
Acornsoft	CHESS	CHESS	R	19	AC2-r1-0	S	N	M
Computer Concepts	CHESS	CHESS	C	19	C1-r1-1	S	N	P
Micro Power	CHESS	CHESS	R	19	MI2-r1-0	S	N	A
Superior	CHESS	CHESS	C	19	SU11-r1-0	S	N	J
Kempston	CHICANE	CHICNE1	C	19	K1-r1-0	G	N	H
Alligata	CHICHEN ITZA	ITZA	C	19	AG1-r1-0	G	N	P
Virgin	CHIEFTAIN	LOADER	C	19	V1-r1-0	G	N	X
Software Invasion	CHIP BUSTER	CHIP	C	19	SI1-r1-1	G	N	U
Firebird	CHOLO	CHOLO	R	19	F1-r1-0	G	N	F
selfpub	CHOPPER II	CHOPPER	C	19	VA1-r1-0	G	N	O
Icon	CHRYSALIS	CHRS0	C	19	IC1-r1-0	G	N	W
A&F	CHUCKIE EGG	CHUCKIE	C	19	A1-r1-0	G	Y	J
Tynesoft	CIRCUS GAMES	CIRCUS	R	19	TY2-r1-1	G	N	C
Superior	CITADEL	CITADEL	C	19	SU2-r1a-0	G	Y	E
Superior	CITADEL 2	CITMENU	C	19	SU2-r1a-1	G	Y	K
Bug-Byte	CITY DEFENCE	DEF/1	C	19	BU2-r1-0	G	N	U
Abersoft	CLASSIC ADVENTURE	CLASSIC	R	0e	M2-r1-0	A	N	E
Database	CLASSIC ARCADE GAMES	HEADER	C	19	DB1-r1-0	G	N	U
Impact	CLOGGER	CLOGGER	C	19	I1-r1-1	G	N	U
