Unknown	Microball	$.LOADER	C	19	CH13B	C	N	T
Unknown	Monsters#x	$.MONST	C	19	CH05A	C	N	A
Unknown	MR EE#x#l	$.MREE	C	19	CH06A	C	N	]
Unknown	MR WIZ#x#l	$.MRWIZ	C	19	CH06A	C	N	[
Unknown	Network#x	$.NETWORK	C	19	CH06A	C	N	U
Unknown	Omega orb	$.OMEGA	C	19	CH06A	C	N	E
Unknown	one last game#x	$.OLGLOAD	C	19	CH06A	C	N	A
Unknown	PacMan#s	$.LOADER	C	19	CH06B	C	N	^
Unknown	Palace of magic#i	$.Palace	C	19	CH06B	C	N	Z
Unknown	Pandemonium#x	$.PANDMNM	C	19	CH06B	C	N	U
Unknown	Perlexity	$.PERPCHT	C	19	CH08A	C	N	W
Unknown	Pharaohs curse#x	$.CURSECH	C	19	CH06B	C	N	M
Unknown	Plan b	$.PLANB	C	19	CH06B	C	N	K
Unknown	Plan B2	$.PLANB-2	C	19	CH06B	C	N	J
Unknown	Planetoid#i	$.PLANETO	C	19	CH06B	C	N	F
Unknown	Pole position	$.POLE	C	19	CH06B	C	N	E
Unknown	Positron#x	$.POSITRO	C	19	CH06B	C	N	A
Unknown	Psycastria	$.PSYCAST	C	19	CH07B	C	N	A
Unknown	Quest	$.QCHEAT	C	19	CH07B	C	N	D
Unknown	Ransack#i	$.RANLOAD	C	19	CH07B	C	N	Q
Unknown	Ravenskull	$.SKULCHT	C	19	CH07B	C	N	Z
Unknown	Repton	$.REPTON	C	19	CH07A	C	N	X
Unknown	Repton 2	$.R2CHT	C	19	CH08A	C	N	\
Unknown	Repton 3	$.REP3CHT	C	19	CH07A	C	N	N
Unknown	Repton Thru Time	$.RTTLOAD	C	70	CH08B	C	N	Y
Unknown	REVs	$.REVSZAP	C	19	CH07A	C	N	\
Unknown	RIPTON#x	$.RIPCHT	C	19	CH07A	C	N	[
Unknown	Rocket raid#x	$.RAID	C	19	CH08A	C	N	U
Unknown	Round ones#x	$.ROUND1	R	19	CH08A	C	N	R
Unknown	Rubble trouble#i	$.RUBBLE	C	19	CH08A	C	N	N
Unknown	Sabre wulf#x	$.SABRE	C	19	CH08A	C	N	J
Unknown	Secret garden#l	$.GDNCHT	C	19	CH08A	C	N	H
Unknown	Shanghai warriors#x	$.SHANGHI	C	9	CH08B	C	N	M
Unknown	Shark	$.CHEAT	C	19	CH11B	C	N	R
Unknown	SIM#x	$.SCHEAT	C	19	CH08B	C	N	F
Unknown	snapper1#s	$.SNAP	C	19	CH09A	C	N	T
Unknown	Snapper1#x#l	$.LOADV1	C	19	CH09A	C	N	W
Unknown	Snapper2#x#l	$.LOADV2	C	19	CH09B	C	N	\
Unknown	Space Pilot	$.PILOT	C	19	CH09A	C	N	D
Unknown	Space Ranger#i	$.RANGER	C	19	CH13B	C	N	N
Unknown	Spellbinder#i	$.SPELLCH	C	19	CH09A	C	N	H
Unknown	Sphere Of Destiny	$.SPHERE	C	19	CH09A	C	N	G
Unknown	Spy Hunter	$.HUNTLDR	C	19	CH09B	C	N	J
Unknown	Spycat	$.SPYCAT	C	19	CH09B	C	N	Q
Unknown	Star warp#l#i	$.SPCWARP	C	19	CH09B	C	N	B
Unknown	Starquake	$.SQCHEAT	C	19	CH09B	C	N	E
Unknown	Starship Command	$.CHEAT	C	19	CH09B	C	N	C
Unknown	STRIP POKER	$.CHTPOKR	C	19	CH10A	C	N	C
Unknown	Subway vigilante#x	$.SUBWAY	C	19	CH08B	C	N	I
Unknown	Syncron#l	$.SYNCRON	R	19	CH10A	C	N	U
Unknown	Tarzan#x	$.TARZAN	C	19	CH10A	C	N	T
