Acornsoft,stereo graph funcl2-ster,,c,19,EDU11,u,n,@
Acornsoft,stereo surface func,l2-stsu,c,19,EDU11,u,n,@
Acornsoft,History quiz,!boot,R,19,EDU12,u,n,@
Acornsoft,Invoicing,Title,C,19,EDU13,u,n,@
Acornsoft,French linkword,Menu,C,19,EDU14,u,n,@
unknown,A lvl chemistry,c.menu,c,19,edu14,u,n,@
unknown,Bolzman plot,c.boltzma,c,19,edu14,u,n,@
unknown,sodium chloride,c.ion,c,19,edu14,u,n,@
unknown,sodium chloride a,c.ion/b,c,19,edu14,u,n,@
unknown,mole calculation,c.mole,c,19,edu14,u,n,@
unknown,ph plot,c.ph,c,19,edu14,u,n,@
unknown,pv against p,c.gas1,c,19,edu14,u,n,@
unknown,pressure v vol,c.gas2,c,19,edu14,u,n,@
unknown,electrolysis,c.copper,c,19,edu14,u,n,@
Acornsoft,Italian Linkword,Ital1,C,19,EDU15,u,n,@
Acornsoft,Spanish linkword,span1,C,19,EDU16,u,n,@
Acornsoft,Ambulance game,Emerg,C,19,EDU17,u,n,@
Acornsoft,Delivery game,dairy,C,19,EDU17,u,n,@
Acornsoft,Cargo unloading,cargo,C,19,EDU17,u,n,@
Acornsoft,guided search,vehicle,C,19,EDU17,u,n,@
Acornsoft,guided decisions,fashion,C,19,EDU17,u,n,@
Acornsoft,house plan view,houses,C,19,EDU17,u,n,@
Microfax,Teletex manager,index,C,19,EDU18,u,n,@
Acornsoft,One to Nine,one,C,19,EDU18,u,n,@
ESM,multiply/divide,Mlt-div,C,19,EDU18,u,n,@
ESM,add/substract,Add-sub,C,19,EDU18,u,n,@
Acornsoft,Personal money manager,pmm2,C,19,EDU18,u,n,@
Acornsoft,TELETEXT MANAGER,microfax,C,19,EDU18,u,n,@
Acornsoft,Movie generator,movie,C,19,EDU19,u,n,@
Acornsoft,Text editor,Edittext,C,19,EDU19,u,n,@
Acornsoft,TELETEXT VIEWER,viewer,C,19,EDU20,u,n,@
Acornsoft,tELETEXT CREATOR,creator,C,19,EDU20,u,n,@
Acornsoft,TLETEX INDEXER,Indexer,C,19,EDU20,u,n,@
Acornsoft,Mail manager,title,C,19,EDU21,u,n,@
Acornsoft,business database,title,C,19,EDU22,u,n,@
Acornsoft,Biology revision, program,C,19,EDU23,u,n,@
Acornsoft,Sentence order,Order,C,19,EDU23,u,n,@
Acornsoft,Sentence rhymes,rhymes,C,19,EDU23,u,n,@
Acornsoft,Spooky mansion,spooky,c,19,edu23,A,n,@
Acornsoft,English revision,Program,C,19,EDU25,u,n,@
Acornsoft,Maths revision,Mathsgo,C,19,EDU26,u,n,@
unknown,Talkback,talk1,C,19,EDU27,u,n,@
Acornsoft,Stock Analysis,analys,C,19,EDU27,u,n,@
Acornsoft,77,Build,C,19,EDU27,u,n,@
Acornsoft,,Garden1,C,19,EDU27,u,n,@
Acornsoft,Stock control,Stcmenu,C,19,EDU27,u,n,@
Acornsoft,workshop,wshop,C,19,EDU28,u,n,@
Acornsoft,Tree of knowledge,Tree,C,19,EDU28,u,n,@
Acornsoft,Watch Weight,watch2,C,0e,EDU28,u,n,@
ACT,odd word out,+.belong,C,0e,EDU29,u,n,@
ACT,Following instructions,+.wordpik,C,0e,EDU29,u,n,@
ACT,definitions,+.what?,C,0e,EDU29,u,n,@
ACT,bigger smaller,+.size,C,0e,EDU29,u,n,@
ACT,complete saying,+.sayings,C,0e,EDU29,u,n,@
ACT,compete sentence,+.pronoun,C,0e,EDU29,u,n,@
ACT,3 worrds of a kind,+.3ofkind,C,0e,EDU29,u,n,@
ACT,Following number,+.boxes,C,0e,EDU29,u,n,@
ACT,Comprehension ,+.comphen,C,0e,EDU29,u,n,@
ACT,same word,+.fillin2,C,0e,EDU29,u,n,@
ACT,number questions,+.numbers,C,0e,EDU29,u,n,@
ACT,prepositions,+.preps,C,0e,EDU29,u,n,@
ACT,right order words,+.reorder,C,0e,EDU29,u,n,@
ACT,related word,+.sixes,C,0e,EDU29,u,n,@
ACT,correct spelling,+.spell1,C,0e,EDU29,u,n,@
ACT,same meaning,+.synonym,C,0e,EDU29,u,n,@
ACT,correct action,+.didwhat,C,0e,EDU29,u,n,@
ACT,always never sometimes,+.never?,C,0e,EDU29,u,n,@
ACT,opposite meaning,+.opposit,C,0e,EDU29,u,n,@
Action aid,4  families bangladesh,bttl,c,19,EDU30,u,n,@
Addison-wesley,airline booking,a.airbook,c,19,EDU31,u,n,@
Addison-wesley,Gas billing,B.startup,c,19,EDU32,u,n,@
Acornsoft,Business system,title,c,19,EDU34,u,n,@
Acornsoft,linkword German,gmenu,c,19,EDu34,u,n,@
Addison-wesley,supermarket stock control,,c,19,EDU35,u,n,@
unknown,Bar code scan,scan,c,19,EDU36,u,n,@
unknown,Barcode basic,bcbasic,c,19,EDU36,u,n,@
unknown,Barcode EAN,ean,c,19,EDU36,u,n,@
unknown,code decode,decode,c,19,EDU36,u,n,@
unknown,barcode music,MUSIC,c,19,EDU36,u,n,@
unknown,barcode picture,picture,c,19,EDU36,u,n,@
unknown,Barcode Print,printer,c,19,EDU36,u,n,@
Addison-wesley,Census system,census,c,19,EDU36,u,n,@
AKADIMIAS,Tutor series,TA,c,19,EDU37,u,n,@
ALBSU ,time tables,menu,c,19,EDU38,u,n,@
ALBSU ,unit of time,T1A,c,19,EDU38,u,n,@
ALBSU ,24 hour clock,T2A,c,19,EDU38,u,n,@
ALBSU ,bus timetables,t3a,c,19,EDU38,u,n,@
ALBSU ,train timetables,t4,c,19,EDU38,u,n,@
ALBSU ,crosswords,menu,c,19,EDU39,u,n,@
ALBSU ,xword grid gen,cwgen,c,19,EDU39,u,n,@
ALBSU ,xword clue gen,cwclue1,c,19,EDU39,u,n,@
ALBSU ,xword puzzles,crossw,c,19,EDU39,u,n,@
ALBSU ,xword print puzzle,cwprint,c,19,EDU39,u,n,@
ALBSU ,Spelling,menu,c,19,EDU40,u,n,@
ALBSU ,spelling intro,RS0,c,19,EDU40,u,n,@
ALBSU ,photo'ing words,RS1,c,19,EDU40,u,n,@
ALBSU ,missing letter pairs,RS2,c,19,EDU40,u,n,@
ALBSU ,underline hard part,RS3,c,19,EDU40,u,n,@
ALBSU ,breaking a word,RS4,c,19,EDU40,u,n,@
ALBSU ,Time,menu1,c,19,EDU41,u,n,@
ALBSU ,time quiz1,f1,c,19,EDU41,u,n,@
